GPS纬度,GPS经度,谷歌地图纬度,谷歌地图经度,百度纬度,百度经度,地址,邮编,关键词
23.128422,113.4111868,23.1259307087,113.4167121506,23.1321635554,113.4231472972,广东省广州市天河区黄村大道,-,-
23.18845597,113.2716284,23.1858079995,113.2769606315,23.1921470286,113.2834231837,广东省广州市白云区齐云路,-,-
22.94295695,113.3934216,22.9403830995,113.3989254929,22.9467198625,113.405384778,广东省广州市番禺区市莲路82号,-,-
23.09450111,113.2664068,23.0918166204,113.2717336671,23.0981510235,113.2781877706,广东省广州市海珠区青竹大街47号,-,-
23.19676966,113.2703134,23.1941268182,113.2756456315,23.2004639942,113.2821077173,广东省广州市白云区齐富路130号,-,-
23.00569584,113.1243661,23.0031480108,113.1298538996,23.0090625432,113.1363508407,广东省佛山市禅城区文华中路13号,-,-
23.04490751,113.7884342,23.0421775932,113.7935840413,23.0480800807,113.8000949236,广东省东莞市东莞市振兴路356号,-,-
23.03272552,113.12013,23.0301879425,113.1256177996,23.0361024423,113.1321235666,广东省佛山市禅城区桂园西二路15号,-,-
23.00621128,113.1241309,23.0036634508,113.1296186996,23.0095779832,113.1361156407,广东省佛山市禅城区文华中路13号,-,-
22.77759139,113.7516813,22.7747770957,113.7568579634,22.7811057068,113.7632799969,广东省东莞市东莞市合兴路86,-,-
22.72103752,114.1790518,22.7182962135,114.1840246155,22.723961094,114.1906046808,广东省东莞市东莞市龙平东路353号,-,-
22.81230491,114.1729882,22.8096099148,114.177993202,22.815274228,114.1845635046,广东省东莞市东莞市青滨东路,-,-
22.801073,113.7618106,22.7982640638,113.766981899,22.8045936424,113.7734184274,广东省东莞市东莞市莲湖路,-,-
23.03122319,113.1207972,23.0286856125,113.1262849996,23.0346001123,113.1327907666,广东省佛山市禅城区市东下路69号5楼,-,-
23.05595171,113.871321,23.0530938658,113.8762723578,23.0594221385,113.882716931,广东省东莞市东莞市,-,-
22.91692471,113.6433026,22.9140046098,113.6483773395,22.9203423259,113.6548198301,广东省东莞市东莞市新塘二路,-,-
22.87739958,114.1275908,22.8747949355,114.132697726,22.8810290117,114.1391328436,广东省东莞市东莞市,-,-
23.06483206,113.7971486,23.0620976128,113.8022769836,23.0678499589,113.8088371957,广东省东莞市东莞市狮龙路16号,-,-
23.01025416,113.6817199,23.0074446324,113.6868536481,23.0132074255,113.6934005216,广东省东莞市东莞市东新路,-,-
23.06159876,113.6626383,23.0587705311,113.667745226,23.0648717066,113.6742593342,广东省东莞市东莞市X235,-,-
23.0416214,113.7119223,23.0388766734,113.7170989634,23.0446454924,113.7236593924,广东省东莞市东莞市金联路,-,-
23.08542731,113.6936712,23.0826687988,113.6988264057,23.0883524088,113.7054212893,广东省东莞市东莞市麦屋路,-,-
22.85522568,114.1534998,22.8525860498,114.1585638106,22.8584906342,114.1650787806,广东省东莞市东莞市松岗一街8,-,-
22.80544018,113.8238665,22.8025671649,113.8289305106,22.8082314469,113.8354963735,广东省东莞市东莞市涌业西路1号,-,-
22.82232789,113.7424637,22.8195243107,113.7476457278,22.8257740786,113.7541195317,广东省东莞市东莞市,-,-
22.85094098,114.1669061,22.8482616073,114.1719164664,22.8539261646,114.1784887401,广东省东莞市东莞市,-,-
22.85030931,114.1708909,22.8476299373,114.1759012664,22.8532944946,114.1824735401,广东省东莞市东莞市石田路辅路,-,-
23.00567603,113.7076519,23.0029158795,113.7128285634,23.0086837159,113.7193701639,广东省东莞市东莞市,-,-
23.06209254,113.826673,23.0593037981,113.8317262818,23.0650585311,113.838283273,广东省东莞市东莞市砖窑三横路78号,-,-
22.84478414,113.6454694,22.841847487,113.6505495039,22.8481012882,113.6570336026,广东省东莞市东莞市环保路,-,-
22.85171477,113.6315449,22.8487585587,113.6366035462,22.8550941157,113.6430625441,广东省东莞市东莞市,-,-
22.86139706,113.8539976,22.8584904981,113.8589811443,22.8645685158,113.8654633724,广东省东莞市东莞市G9411(莞佛高速),-,-
22.81963599,113.8037291,22.8168027429,113.8088413904,22.8225542163,113.8154013526,广东省东莞市东莞市莲峰北路68号,-,-
22.79566135,114.1565339,22.7929809931,114.1615657241,22.7987321735,114.168107794,广东省东莞市东莞市,-,-
22.80567514,113.7907865,22.8028515749,113.7959202481,22.8087553076,113.8024417847,广东省东莞市东莞市振兴路8号,-,-
23.00064852,113.6154402,22.9977449607,113.6205042106,23.0039861873,113.6269499851,广东省东莞市东莞市,-,-
22.78249643,113.7638949,22.7796821357,113.769066199,22.7860072211,113.775486061,广东省东莞市东莞市广场街,-,-
22.95998261,113.0474105,22.9573548051,113.052812469,22.9636079032,113.0593042198,广东省佛山市禅城区S363(吉利大道东),-,-
23.01478583,113.6858529,23.0119960532,113.6910027413,23.0176701139,113.6975657995,广东省东莞市东莞市,-,-
22.78139716,113.7672628,22.7785779196,113.7724233701,22.784812965,113.7788599587,广东省东莞市东莞市珠冈路11,-,-
23.05170834,113.8429711,23.048899646,113.8479975597,23.0548027143,113.8545148451,广东省东莞市东莞市增溪路,-,-
22.99142805,113.7725018,22.9886921827,113.7776784634,22.9949291393,113.7841233512,广东省东莞市东莞市莞长路189,-,-
23.07829135,113.7987384,23.0755622444,113.8038667836,23.0813184831,113.8104311991,广东省东莞市东莞市柏洲边路段59号,-,-
23.06286454,113.7987584,23.0601300928,113.8038867836,23.0658824389,113.8104469957,广东省东莞市东莞市,-,-
23.0553869,113.7700911,23.052682068,113.7752731278,23.0589229079,113.7817398259,广东省东莞市东莞市,-,-
22.80016347,114.0627615,22.7975028945,114.0678845192,22.8031827591,114.0744627937,广东省东莞市东莞市,-,-
23.04845541,113.5499061,23.045626971,113.5550613057,23.0515270768,113.5615789859,广东省东莞市东莞市,-,-
22.82104527,113.8090357,22.818197189,113.8141265327,22.8238592623,113.8207007762,广东省东莞市东莞市双龙路,-,-
22.7958979,113.7978335,22.7930543462,113.8029457904,22.7988054307,113.8094860944,广东省东莞市东莞市环村东路42,-,-
23.06060865,113.7374003,23.057903818,113.7425984211,23.0641549092,113.7490716386,广东省东莞市东莞市,-,-
23.01783954,113.8233686,23.0150549074,113.8284433395,23.0207117472,113.8349875368,广东省东莞市东莞市百业路6号,-,-
23.05828484,113.8147964,23.0555355852,113.819903326,23.0611986311,113.8264779782,广东省东莞市东莞市紫冚路6号,-,-
22.96936454,113.8966138,22.9664455183,113.9015061492,22.9725351177,113.9080064356,广东省东莞市东莞市工业北三路,-,-
23.01465206,113.7680676,23.0119264734,113.7732442634,23.0181596338,113.7796780705,广东省东莞市东莞市,-,-
22.99522565,113.8000233,22.992465295,113.8051463192,22.9982110554,113.8116771783,广东省东莞市东莞市上元村路,-,-
23.05866525,113.8321688,23.0558765081,113.8372220818,23.0616312411,113.843779073,广东省东莞市东莞市,-,-
22.98744806,113.725147,22.9847072543,113.7303397567,22.9908015331,113.7368213726,广东省东莞市东莞市隆溪路10,-,-
22.99313225,113.7323716,22.9903914443,113.7375643567,22.9964857231,113.7440459726,广东省东莞市东莞市,-,-
23.02871297,113.8045789,23.0259631028,113.8097072836,23.0317125671,113.8162379895,广东省东莞市东莞市横西六路,-,-
22.97417485,113.7345883,22.9714237602,113.7397756922,22.9775235401,113.7462807472,广东省东莞市东莞市,-,-
22.94132785,113.6767951,22.9384872253,113.6819234836,22.9442578118,113.688505686,广东省东莞市东莞市寮厦新村十三巷,-,-
22.84339687,113.2557574,22.8406035905,113.2610628094,22.8468517472,113.2675388946,广东省佛山市顺德区东康路271号,-,-
23.06167985,113.8102199,23.0589305952,113.815326826,23.0645936411,113.8219014782,广东省东莞市东莞市金园街,-,-
23.17934885,112.8994031,23.1765083544,112.9044402885,23.1827500271,112.9109163396,广东省佛山市三水区景文路,-,-
23.17455266,113.0688513,23.1720522485,113.0743122776,23.1779668943,113.0808572587,广东省佛山市南海区创业南路2,-,-
23.17677756,112.8784023,23.1739518588,112.8834502174,23.1798619142,112.889987259,广东省佛山市三水区贤和路,-,-
23.16943397,112.9073857,23.1665883304,112.9124282529,23.172918367,112.9188766865,广东省佛山市三水区临江路,-,-
23.2615299,113.0247518,23.2589424594,113.0300786671,23.2652014273,113.0365368948,广东省佛山市三水区,-,-
23.16865186,112.8938126,23.1658111522,112.8988551529,23.1718989067,112.905348277,广东省佛山市三水区康华街5座-116号,-,-
23.16321812,112.9148997,23.1603673357,112.9199422529,23.1666966487,112.9263800926,广东省佛山市三水区,-,-
23.07057951,112.8445408,23.0677712333,112.8496369971,23.0735246975,112.8562051166,广东省佛山市三水区黄金大道35号,-,-
22.90422292,112.9019826,22.9012628552,112.9070036953,22.907500099,112.9134446957,广东省佛山市南海区,-,-
23.0386685,113.2034172,23.0360076957,113.208781618,23.0417553552,113.2153280319,广东省佛山市南海区江左大道东22号,-,-
23.20300498,113.1713931,23.2004656834,113.176821891,23.206693964,113.1832911862,广东省佛山市南海区,-,-
23.17018893,112.9060636,23.1673432904,112.9111061529,23.173673327,112.9175545865,广东省佛山市三水区临江路,-,-
22.87794292,113.2265578,22.8751751747,113.2318739383,22.8809318293,113.2384083296,广东省佛山市顺德区西环五路3,-,-
23.18828575,113.2051584,23.1856722971,113.2105174536,23.191338258,113.217104485,广东省广州市白云区,-,-
23.1176526,113.1774208,23.1150624497,113.1828281334,23.1211313528,113.189292704,广东省佛山市南海区东西大街9号,-,-
23.14659839,113.1104485,23.1441124028,113.1159470285,23.1498781322,113.1224873076,广东省佛山市南海区中区二路横二街,-,-
23.12232763,113.1914852,23.119717745,113.1968764401,23.1256127846,113.2033747684,广东省佛山市南海区北环东路,-,-
23.16730584,112.902416,23.1644602004,112.9074531885,23.1707015371,112.9139205613,广东省佛山市三水区华兴一街2,-,-
23.10435408,113.1991211,23.1017191342,113.2044908824,23.1074674908,113.2110415723,广东省佛山市南海区西边涌直街3号,-,-
23.18585718,113.0927552,23.1833867287,113.0982483641,23.1890635211,113.1048449299,广东省佛山市南海区桃安路,-,-
23.06677042,113.1421953,23.0642286607,113.1476670064,23.0704719466,113.1541347058,广东省佛山市南海区,-,-
23.04403683,112.9214509,23.0411390685,112.9264880885,23.0474715082,112.9329333197,广东省佛山市南海区,-,-
22.83661574,113.0000318,22.8338026848,113.0052621076,22.839739578,113.011822675,广东省佛山市南海区,-,-
23.00707365,113.008964,23.0043628766,113.0142425873,23.010466767,113.0207278719,广东省佛山市禅城区,-,-
22.95343786,112.9712874,22.9505875653,112.9764265125,22.9562743411,112.9830334736,广东省佛山市南海区永宁大街20,-,-
23.07826539,113.0413813,23.0756695332,113.0467618113,23.0820114616,113.0532374171,广东省佛山市南海区,-,-
23.11360001,113.0152889,23.1109603264,113.0206050383,23.117218567,113.0270750517,广东省佛山市南海区,-,-
23.0386685,113.2034172,23.0360076957,113.208781618,23.0417553552,113.2153280319,广东省佛山市南海区江左大道东22号,-,-
23.0695963,113.156189,23.0670199922,113.1616285199,23.0733438934,113.1680795555,广东省佛山市南海区S113(海八东路),-,-
22.90311313,112.8923366,22.9001629486,112.8973630597,22.9062415813,112.9038297337,广东省佛山市高明区,-,-
23.06369651,113.1355791,23.0611496259,113.1410508064,23.0673928915,113.1475140782,广东省佛山市南海区南六路,-,-
22.91055956,112.8841425,22.9076194789,112.8891743241,22.9135251272,112.8956823265,广东省佛山市高明区,-,-
23.03863041,113.1704547,23.0360239084,113.1758727622,23.0422507133,113.1823214445,广东省佛山市南海区佛平三路,-,-
23.06573343,113.1321153,23.0632015417,113.1375977352,23.0692987727,113.1440979854,广东省佛山市南海区海七路28号,-,-
23.15666359,112.9049408,23.1538128057,112.9099779885,23.1600534109,112.91643449,广东省佛山市三水区,-,-
23.07059532,113.0576611,23.0680387542,113.0630952555,23.0741328815,113.0696177628,广东省佛山市南海区,-,-
23.0723988,113.0896832,23.0698767827,113.0951656352,23.0755574108,113.1017644325,广东省佛山市南海区X511(机场路),-,-
23.03791217,113.1563516,23.0353254148,113.1617911199,23.0416422547,113.1682179966,广东省佛山市南海区,-,-
22.89624538,112.8883289,22.8932951986,112.8933553597,22.8993738313,112.8998220337,广东省佛山市高明区文华路159号,-,-
23.33555566,113.3075287,23.332999328,113.3129253045,23.3389174644,113.319463476,广东省广州市白云区,-,-
23.0723988,113.0896832,23.0698767827,113.0951656352,23.0755574108,113.1017644325,广东省佛山市南海区X511(机场路),-,-
23.06817647,112.9707635,23.0653731289,112.9759079769,23.0710647507,112.9825175284,广东省佛山市南海区,-,-
23.04372806,113.1470411,23.0411561146,113.1524967131,23.0474801017,113.1589240455,广东省佛山市南海区夏平西路25号,-,-
23.03964619,113.154622,23.0370742446,113.1600776131,23.0433982317,113.1665049455,广东省佛山市南海区佛平三路6号,-,-
22.98796007,113.0170859,22.9852686487,113.0223966738,22.9915272779,113.0288645111,广东省佛山市禅城区永光新村中街,-,-
23.0968614,113.041882,23.0942708638,113.0472678757,23.1006127098,113.0537239143,广东省佛山市南海区,-,-
23.01479481,113.1651816,23.0121778529,113.1705996622,23.0183989892,113.1770294908,广东省佛山市南海区,-,-
22.82452268,112.6832583,22.8216300973,112.6883169462,22.8279664817,112.6947862291,广东省佛山市高明区,-,-
23.04112492,113.1373402,23.0385677844,113.1428119064,23.0448089091,113.1492557338,广东省佛山市南海区南四路16号,-,-
23.00022308,113.1080614,22.997675062,113.1135491996,23.0034384959,113.1200860127,广东省佛山市禅城区,-,-
22.90119911,112.8850012,22.8982489286,112.8900276597,22.9043275613,112.8964943337,广东省佛山市高明区文明路311号,-,-
23.00675916,113.1290287,23.0042014554,113.1345057708,23.0102907525,113.140968534,广东省佛山市禅城区,-,-
23.03480604,113.0880386,23.0322684625,113.0935210352,23.037940904,113.1000856168,广东省佛山市禅城区东鄱南路8号-之4,-,-
23.03489605,113.0901446,23.0323584725,113.0956270352,23.038030914,113.1021916168,广东省佛山市禅城区轻工三路1号,-,-
23.00573639,112.9707899,23.0029071116,112.9759290125,23.008591011,112.98250118,广东省佛山市南海区,-,-
23.03905705,113.072597,23.036504851,113.0780526131,23.0424159289,113.0845837558,广东省佛山市禅城区玉景园商业街33号,-,-
22.94081692,113.0626781,22.9382035474,113.068106891,22.9442976627,113.0746219353,广东省佛山市顺德区,-,-
23.0407653,113.1115737,23.038237784,113.1170614996,23.0440012825,113.1236140317,广东省佛山市禅城区升平路65号,-,-
23.0387396,113.1073721,23.036212084,113.1128598996,23.0419755825,113.1194124317,广东省佛山市禅城区莲花路148号,-,-
23.00421017,113.0704232,23.0016374616,113.0758734487,23.0075488388,113.0823942936,广东省佛山市禅城区Y960,-,-
23.0488615,113.0718864,23.0463144267,113.0773420131,23.0522267564,113.0838840455,广东省佛山市禅城区九江基,-,-
23.03429331,113.0640067,23.0317162368,113.0694408555,23.0378071543,113.0759292644,广东省佛山市禅城区古灶工业厂区东区商业街17号,-,-
23.03041581,113.121425,23.0278782325,113.1269127996,23.0337927323,113.1334185666,广东省佛山市禅城区石角塘边街10号,-,-
23.0208495,113.1393148,23.0182870476,113.144781142,23.0245219077,113.1512135107,广东省佛山市禅城区星癸新区八街18号,-,-
22.9908325,113.0723102,22.9882596011,113.0777604487,22.9941687514,113.0842888132,广东省佛山市禅城区,-,-
23.02630556,113.1403491,23.0237482347,113.145815442,23.0299832934,113.1522544801,广东省佛山市南海区南新一路6号,-,-
23.04334065,113.1056167,23.040813134,113.1111044996,23.0465766325,113.1176570317,广东省佛山市禅城区汾江中路5号,-,-
23.02991483,113.0576595,23.0273377568,113.0630936555,23.0334286743,113.0695820644,广东省佛山市禅城区,-,-
23.01281035,113.1202326,23.0102625208,113.1257203996,23.0161770532,113.1322173407,广东省佛山市禅城区,-,-
23.04516433,113.1210046,23.0426320654,113.1264923996,23.0485539133,113.133018965,广东省佛山市禅城区鲤鱼沙路,-,-
23.0024026,113.0651869,22.9998298916,113.0706371487,23.0057412688,113.0771579936,广东省佛山市禅城区,-,-
23.03004352,113.1298659,23.0274960686,113.1353429708,23.0335853292,113.1418145189,广东省佛山市禅城区果房路13号,-,-
22.91452474,113.6760975,22.9116736035,113.6812258836,22.9174364193,113.6877785605,广东省东莞市东莞市工业西路,-,-
22.85615682,114.1539907,22.8535171898,114.1590547106,22.8594217742,114.1655696806,广东省东莞市东莞市,-,-
23.009444,113.0925428,23.0068961708,113.0980252352,23.0125689432,113.1045809328,广东省佛山市禅城区河宕大道8号,-,-
22.97994563,114.0020847,22.9771996826,114.007089702,22.9835447635,114.0135486063,广东省东莞市东莞市常平大道,-,-
23.0103936,113.1462973,23.0078112069,113.1517529131,23.0141292012,113.1581616534,广东省佛山市南海区四村工业四路,-,-
23.00576024,113.1355665,23.00319266,113.141032842,23.0094280373,113.1474631335,广东省佛山市禅城区环湖路,-,-
22.94362798,113.6756826,22.9407873553,113.6808109836,22.9465579418,113.687393186,广东省东莞市东莞市翠竹西路7号,-,-
23.08043298,113.9678196,23.0776446527,113.972760229,23.0837489005,113.9792820535,广东省东莞市东莞市福隆古塔路,-,-
22.93224969,113.9403339,22.929334746,113.9452208848,22.9350138569,113.951809887,广东省东莞市东莞市深横路8号,-,-
22.79339959,114.1608936,22.7907190365,114.1659254241,22.7964650291,114.1724575846,广东省东莞市东莞市,-,-
22.80018488,113.7826897,22.797366053,113.7878395413,22.8034478162,113.7943182808,广东省东莞市东莞市358省道493号,-,-
22.97892268,113.956267,22.9760680788,113.9611861713,22.9819894234,113.967723413,广东省东莞市东莞市,-,-
22.83110817,113.7801718,22.8282998524,113.7853216413,22.8343863939,113.7918245482,广东省东莞市东莞市,-,-
22.72831758,114.1967043,22.7255418386,114.2016234713,22.7314486081,114.2081527456,广东省东莞市东莞市水库工业一路4,-,-
22.78108249,114.0574014,22.7784165782,114.0625244192,22.7840919027,114.0690858127,广东省东莞市东莞市蛟坪大道,-,-
22.79633118,114.0632326,22.7936706045,114.0683556192,22.7993504691,114.0749338937,广东省东莞市东莞市,-,-
22.82104527,113.8090357,22.818197189,113.8141265327,22.8238592623,113.8207007762,广东省东莞市东莞市双龙路,-,-
23.04883737,113.8557656,23.0459891861,113.8607384155,23.0522270472,113.8671924886,广东省东莞市东莞市,-,-
22.81973576,113.8093302,22.816887679,113.8144210327,22.8225497523,113.8209952762,广东省东莞市东莞市新鸿路,-,-
22.92277014,113.6689502,22.9199043908,113.6740624904,22.9258215269,113.6805949157,广东省东莞市东莞市,-,-
22.8387028,113.7066879,22.8358749131,113.7118538346,22.8416471313,113.7184323524,广东省东莞市东莞市西坊路16,-,-
23.03128773,113.8334312,23.028488493,113.8384791174,23.034235371,113.8450119676,广东省东莞市东莞市,-,-
22.99889137,113.6206429,22.9959878107,113.6257069106,23.0022290373,113.6321526851,广东省东莞市东莞市,-,-
22.7920915,114.1017881,22.7894702951,114.1069272125,22.7957117013,114.1133705904,广东省东莞市东莞市塘厦大道南230号,-,-
22.96921119,113.7638371,22.9664699786,113.7690191278,22.9728026203,113.7754705698,广东省东莞市东莞市,-,-
22.76781337,114.0421691,22.7650977984,114.0472599327,22.7708649439,114.0538045843,广东省东莞市东莞市,-,-
23.05029788,113.7566159,23.0475928471,113.7618032922,23.0539233094,113.768249747,广东省东莞市东莞市堑头路6号,-,-
22.8188764,113.6774155,22.8159887619,113.6825385192,22.8217584244,113.6891179153,广东省东莞市东莞市,-,-
22.88245435,114.0068175,22.8796964896,114.0118439597,22.885948932,114.018300343,广东省东莞市东莞市,-,-
22.7406896,114.1664449,22.737973432,114.171449902,22.743634976,114.1780108604,广东省东莞市东莞市金鹏路,-,-
22.96547337,114.1542792,22.9628803336,114.159348575,22.9687856507,114.1658746539,广东省东莞市东莞市,-,-
22.69796842,114.1787142,22.6952217641,114.1836870155,22.7008862707,114.1902628512,广东省东莞市东莞市,-,-
22.96920507,114.1741551,22.9665774594,114.1791708309,22.9722398642,114.1857459194,广东省东莞市东莞市,-,-
23.03504106,113.8561107,23.0321926646,113.8610835155,23.0384243451,113.8675267107,广东省东莞市东莞市,-,-
23.02874532,113.8311519,23.025946083,113.8361998174,23.031692961,113.8427326676,广东省东莞市东莞市永恒路,-,-
23.10214598,113.8030771,23.0994271493,113.8082054836,23.1051783806,113.8147558895,广东省东莞市东莞市政文西路63,-,-
23.0230261,113.8416605,23.0202019686,113.8466815953,23.0261022713,113.8531766225,广东省东莞市东莞市振业街62号,-,-
22.84421485,114.1744379,22.8415352803,114.1794482664,22.8471974589,114.1860260708,广东省东莞市东莞市鸿运街1,-,-
23.06377156,113.834619,23.0609828181,113.8396722818,23.0667375511,113.846229273,广东省东莞市东莞市,-,-
23.0284963,113.848423,23.0256575672,113.8534172732,23.0317364888,113.8598842571,广东省东莞市东莞市,-,-
22.84485611,114.1728089,22.8421765403,114.1778192664,22.8478387189,114.1843970708,广东省东莞市东莞市鸿达街8号,-,-
23.02631551,113.8422567,23.0234965251,113.8472777953,23.0293972557,113.8537796814,广东省东莞市东莞市,-,-
22.85760935,113.0531252,22.8549450039,113.0585218045,22.8611903605,113.0649968914,广东省佛山市顺德区旺岗路159,-,-
22.98796007,113.0170859,22.9852686487,113.0223966738,22.9915272779,113.0288645111,广东省佛山市禅城区永光新村中街,-,-
22.84851008,113.1870299,22.8457862154,113.1923996824,22.8516874906,113.1989285997,广东省佛山市顺德区顺德西互通,-,-
22.88459841,113.2182759,22.8818405496,113.2236027671,22.8875058924,113.2301530981,广东省佛山市顺德区,-,-
22.9138949,113.2240878,22.911147532,113.2294146671,22.9168152523,113.2359702321,广东省佛山市顺德区新业三路2号,-,-
22.9652963,113.2460732,22.9625550886,113.2513839738,22.9686504535,113.2578845854,广东省佛山市顺德区太盛路38号,-,-
22.87852312,113.0553623,22.8758838784,113.0607857266,22.8819727041,113.0672711367,广东省佛山市顺德区,-,-
22.87852312,113.0553623,22.8758838784,113.0607857266,22.8819727041,113.0672711367,广东省佛山市顺德区,-,-
22.70990173,113.1682307,22.7071701205,113.1736273045,22.7134006177,113.1800979098,广东省佛山市顺德区永丰东路,-,-
23.00974206,113.0855228,23.0071942308,113.0910052352,23.0128670033,113.0975609328,广东省佛山市禅城区榴苑路19号,-,-
22.80363066,113.2523984,22.8008217238,113.257698445,22.8069137684,113.2641838399,广东省佛山市顺德区德胜西路,-,-
22.72036334,113.1550942,22.7176517231,113.1605122622,22.723974299,113.1669609225,广东省佛山市顺德区,-,-
22.85727159,113.2677905,22.8544886076,113.2731012738,22.8608224363,113.2795477279,广东省佛山市顺德区永丰工业区中路,-,-
22.76789967,113.2924173,22.7651000088,113.2977441671,22.7713412753,113.3041895534,广东省佛山市顺德区永昌南路5号,-,-
22.84690063,113.2779749,22.8441223865,113.2832910383,22.850455534,113.2897518424,广东省佛山市顺德区,-,-
22.90953334,113.1809251,22.9068551511,113.1863163401,22.9129235345,113.1927863969,广东省佛山市顺德区三乐路辅路,-,-
22.93017212,113.2183671,22.9274350388,113.2236939671,22.9331048159,113.2302703525,广东省佛山市顺德区涌源大街10号,-,-
22.86636347,113.1383829,22.8637388625,113.1438385131,22.8699744765,113.1502826832,广东省佛山市顺德区永新北路,-,-
22.85737617,113.0534819,22.8547118239,113.0588785045,22.8609571805,113.0653535915,广东省佛山市顺德区旺岗路159,-,-
22.82250546,113.2418331,22.8197068254,113.2471385094,22.8256253862,113.2536743532,广东省佛山市顺德区G105,-,-
22.8821413,113.2179369,22.8793834396,113.2232637671,22.8850487824,113.2298140981,广东省佛山市顺德区振华中路,-,-
23.0386685,113.2034172,23.0360076957,113.208781618,23.0417553552,113.2153280319,广东省佛山市南海区江左大道东22号,-,-
22.85271431,113.2565554,22.8499212358,113.2618608094,22.8561717748,113.2683316277,广东省佛山市顺德区和桂路十一街,-,-
23.12824102,113.0139313,23.1255770632,113.0192152518,23.1316849817,113.0257031796,广东省佛山市南海区S263(广云路),-,-
23.10103232,113.2116872,23.098382571,113.2170408892,23.1040461681,113.2236103583,广东省广州市荔湾区,-,-
22.80574632,113.2755918,22.8029524249,113.2809079383,22.809285321,113.2873612134,广东省佛山市顺德区,-,-
23.14631831,113.1050926,23.1438323228,113.1105911285,23.1495980522,113.1171314076,广东省佛山市南海区村东道,-,-
22.84139024,113.2631754,22.8385969605,113.2684808094,22.8448451172,113.2749568946,广东省佛山市顺德区,-,-
22.84799685,113.265445,22.8452087194,113.2707557738,22.8515455037,113.2772107653,广东省佛山市顺德区桂峰路,-,-
22.82250546,113.2418331,22.8197068254,113.2471385094,22.8256253862,113.2536743532,广东省佛山市顺德区G105,-,-
22.8413378,113.2528321,22.8385445205,113.258132145,22.8446398524,113.2646410405,广东省佛山市顺德区三淮大街,-,-
22.81782912,113.7288782,22.8150156514,113.7340602278,22.8211175102,113.7405642667,广东省东莞市东莞市G4(京港澳高速),-,-
22.91334578,113.6256759,22.9104106403,113.6307399106,22.9167443367,113.6371725814,广东省东莞市东莞市双岗村中环文明一街,-,-
23.10425851,113.8644239,23.1014311223,113.8693967155,23.1076685243,113.8758496595,广东省东莞市东莞市,-,-
23.25434329,113.1416733,23.2518690194,113.1471557352,23.2581053776,113.1535859129,广东省佛山市南海区一环北延线,-,-
22.80461472,113.7389577,22.8018057838,113.7441397278,22.8080501803,113.7505939818,广东省东莞市东莞市,-,-
23.22978218,113.0857182,23.2273223274,113.0912113641,23.2329970836,113.0977837914,广东省佛山市南海区,-,-
23.12824102,113.0139313,23.1255770632,113.0192152518,23.1316849817,113.0257031796,广东省佛山市南海区S263(广云路),-,-
23.15072393,113.1068267,23.1482379428,113.1123252285,23.1540036722,113.1188655076,广东省佛山市南海区,-,-
23.04014697,113.1074724,23.037619454,113.1129601996,23.0433829525,113.1195127317,广东省佛山市禅城区富荣街33号,-,-
23.03509621,113.215227,23.0324057861,113.2205645959,23.0380743805,113.2271278595,广东省佛山市南海区涌源南路,-,-
23.06712166,113.711025,23.064387416,113.7162070278,23.0701630289,113.7227862502,广东省东莞市东莞市蟠龙南街4号,-,-
22.96894263,113.9857532,22.9661619052,113.9907367443,22.9725093057,113.9972006936,广东省东莞市东莞市朗贝兴市十三街22号,-,-
22.8249516,114.1473047,22.8222963597,114.1523633462,22.8282039577,114.1588936769,广东省东莞市东莞市金星横街,-,-
23.02986674,113.8069493,23.0271020618,113.8120508615,23.032762214,113.818601349,广东省东莞市东莞市环城东路,-,-
23.06397425,113.1073552,23.0614520453,113.1128483641,23.0672223528,113.1194150481,广东省佛山市南海区,-,-
22.92463744,113.6632245,22.9217519268,113.6683206971,22.9278466175,113.6748180928,广东省东莞市东莞市,-,-
22.94434236,113.6771283,22.9415017353,113.6822566836,22.9472723218,113.688838886,广东省东莞市东莞市寮厦53号,-,-
22.84443218,114.1749839,22.8417526103,114.1799942664,22.8474147889,114.1865720708,广东省东莞市东莞市鸿运街1,-,-
22.78108249,114.0574014,22.7784165782,114.0625244192,22.7840919027,114.0690858127,广东省东莞市东莞市蛟坪大道,-,-
22.91789735,114.0148092,22.9151551257,114.0198356597,22.9214109782,114.0263070191,广东省东莞市东莞市板湖东街14号,-,-
23.08248182,113.8756202,23.0796194655,113.8805501002,23.0859512684,113.8870017958,广东省东莞市东莞市,-,-
22.78849837,114.1091621,22.7858722194,114.1142904836,22.792203014,114.1207168258,广东省东莞市东莞市星湖路,-,-
23.10904412,113.824964,23.1062958875,113.8300441039,23.1119568159,113.8366001272,广东省东莞市东莞市玉宇路30号,-,-
22.88864948,113.6687951,22.8857682705,113.6739073904,22.8916851075,113.6804214232,广东省东莞市东莞市G4(京港澳高速),-,-
22.82311516,113.682687,22.8202275219,113.6878100192,22.8259971844,113.6943894153,广东省东莞市东莞市官涌南路,-,-
23.02147069,113.9767303,23.0186811201,113.9816923867,23.0249348571,113.9881440445,广东省东莞市东莞市兴华路,-,-
22.84158065,113.9837534,22.8387181557,113.9887047578,22.8449768637,113.9951923604,广东省东莞市东莞市,-,-
22.80193697,113.7215484,22.7991082523,113.726719699,22.8050287197,113.7332459551,广东省东莞市东莞市,-,-
